Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Sector Name,Sector,time
195,Alabama Power Co,10.0,Greene County,AL,Greene,GT4,Natural Gas Fired Combustion Turbine,GT,,S,80.0,0.85,81,97,66,OP,X,5.0,1995.0,Electric Utility,1.0,2022
195,Alabama Power Co,10.0,Greene County,AL,Greene,GT5,Natural Gas Fired Combustion Turbine,GT,,S,80.0,0.85,82,98,66,OP,X,5.0,1995.0,Electric Utility,1.0,2022
195,Alabama Power Co,10.0,Greene County,AL,Greene,GT6,Natural Gas Fired Combustion Turbine,GT,,S,80.0,0.85,81,97,66,OP,X,5.0,1995.0,Electric Utility,1.0,2022
195,Alabama Power Co,10.0,Greene County,AL,Greene,GT7,Natural Gas Fired Combustion Turbine,GT,,S,80.0,0.85,80,96,66,OP,X,5.0,1995.0,Electric Utility,1.0,2022
195,Alabama Power Co,10.0,Greene County,AL,Greene,GT8,Natural Gas Fired Combustion Turbine,GT,,S,80.0,0.85,83,99,66,OP,X,5.0,1996.0,Electric Utility,1.0,2022
195,Alabama Power Co,10.0,Greene County,AL,Greene,GT9,Natural Gas Fired Combustion Turbine,GT,,S,80.0,0.85,82,98,66,OP,X,5.0,1996.0,Electric Utility,1.0,2022
195,Alabama Power Co,11.0,H Neely Henry Dam,AL,Calhoun,1,Conventional Hydroelectric,HY,,S,24.3,0.9,23.7,22.7,22.3,OP,X,6.0,1966.0,Electric Utility,1.0,2022
195,Alabama Power Co,11.0,H Neely Henry Dam,AL,Calhoun,2,Conventional Hydroelectric,HY,,S,24.3,0.9,23.7,22.7,22.3,OP,X,6.0,1966.0,Electric Utility,1.0,2022
195,Alabama Power Co,11.0,H Neely Henry Dam,AL,Calhoun,3,Conventional Hydroelectric,HY,,S,24.3,0.9,23.7,22.7,22.4,OP,X,6.0,1966.0,Electric Utility,1.0,2022
195,Alabama Power Co,12.0,Holt Dam,AL,Tuscaloosa,1,Conventional Hydroelectric,HY,,S,46.9,0.89,48,48,45,OP,X,8.0,1968.0,Electric Utility,1.0,2022
195,Alabama Power Co,13.0,Jordan Dam,AL,Elmore,1,Conventional Hydroelectric,HY,,S,25.0,0.862,32.3,32.5,25,OP,X,1.0,1929.0,Electric Utility,1.0,2022
195,Alabama Power Co,13.0,Jordan Dam,AL,Elmore,2,Conventional Hydroelectric,HY,,S,25.0,0.862,32.3,32.5,25,OP,X,1.0,1929.0,Electric Utility,1.0,2022
195,Alabama Power Co,13.0,Jordan Dam,AL,Elmore,3,Conventional Hydroelectric,HY,,S,25.0,0.862,32.3,32.5,25,OP,X,1.0,1929.0,Electric Utility,1.0,2022
195,Alabama Power Co,13.0,Jordan Dam,AL,Elmore,4,Conventional Hydroelectric,HY,,S,25.0,0.862,32.3,32.5,25,OP,X,1.0,1929.0,Electric Utility,1.0,2022
195,Alabama Power Co,14.0,Logan Martin Dam,AL,Talladega,1,Conventional Hydroelectric,HY,,S,42.7,0.9,43,39.7,41.6,OP,X,8.0,1964.0,Electric Utility,1.0,2022
195,Alabama Power Co,14.0,Logan Martin Dam,AL,Talladega,2,Conventional Hydroelectric,HY,,S,42.7,0.9,43,39.7,41.6,OP,X,8.0,1964.0,Electric Utility,1.0,2022
195,Alabama Power Co,14.0,Logan Martin Dam,AL,Talladega,3,Conventional Hydroelectric,HY,,S,42.7,0.9,43,39.7,41.8,OP,X,8.0,1964.0,Electric Utility,1.0,2022
195,Alabama Power Co,15.0,Lay Dam,AL,Chilton,1,Conventional Hydroelectric,HY,,S,29.5,0.9,30,30.3,29,OP,X,4.0,1968.0,Electric Utility,1.0,2022
195,Alabama Power Co,15.0,Lay Dam,AL,Chilton,2,Conventional Hydroelectric,HY,,S,29.5,0.9,30,30.3,29,OP,X,4.0,1968.0,Electric Utility,1.0,2022
195,Alabama Power Co,15.0,Lay Dam,AL,Chilton,3,Conventional Hydroelectric,HY,,S,29.5,0.9,30,30.3,29,OP,X,12.0,1967.0,Electric Utility,1.0,2022
195,Alabama Power Co,15.0,Lay Dam,AL,Chilton,4,Conventional Hydroelectric,HY,,S,29.5,0.9,30,30.3,29,OP,X,10.0,1967.0,Electric Utility,1.0,2022
195,Alabama Power Co,15.0,Lay Dam,AL,Chilton,5,Conventional Hydroelectric,HY,,S,29.5,0.9,30,30.3,29,OP,X,5.0,1967.0,Electric Utility,1.0,2022
195,Alabama Power Co,15.0,Lay Dam,AL,Chilton,6,Conventional Hydroelectric,HY,,S,29.5,0.9,30,30.3,29,OP,X,2.0,1967.0,Electric Utility,1.0,2022
195,Alabama Power Co,16.0,Martin Dam,AL,Elmore,1,Conventional Hydroelectric,HY,,S,50.2,0.95,41.5,39.4,40,OP,X,1.0,1927.0,Electric Utility,1.0,2022
195,Alabama Power Co,16.0,Martin Dam,AL,Elmore,2,Conventional Hydroelectric,HY,,S,50.2,0.95,41.5,39.4,40,OP,X,1.0,1927.0,Electric Utility,1.0,2022
195,Alabama Power Co,16.0,Martin Dam,AL,Elmore,3,Conventional Hydroelectric,HY,,S,50.2,0.95,41.5,39.4,40,OP,X,1.0,1927.0,Electric Utility,1.0,2022
195,Alabama Power Co,16.0,Martin Dam,AL,Elmore,4,Conventional Hydroelectric,HY,,S,60.0,0.95,57.6,54.7,40,OP,X,7.0,1952.0,Electric Utility,1.0,2022
195,Alabama Power Co,17.0,Mitchell Dam,AL,Coosa,4,Conventional Hydroelectric,HY,,S,20.0,0.8,22.4,22.7,19,OP,X,11.0,1949.0,Electric Utility,1.0,2022
195,Alabama Power Co,17.0,Mitchell Dam,AL,Coosa,5,Conventional Hydroelectric,HY,,S,50.0,0.8,46.9,47.4,46,OP,X,4.0,1985.0,Electric Utility,1.0,2022
195,Alabama Power Co,17.0,Mitchell Dam,AL,Coosa,6,Conventional Hydroelectric,HY,,S,50.0,0.8,46.9,47.4,46,OP,X,4.0,1985.0,Electric Utility,1.0,2022
195,Alabama Power Co,17.0,Mitchell Dam,AL,Coosa,7,Conventional Hydroelectric,HY,,S,50.0,0.8,46.9,47.4,46,OP,X,4.0,1985.0,Electric Utility,1.0,2022
195,Alabama Power Co,18.0,Lewis Smith Dam,AL,Walker,1,Conventional Hydroelectric,HY,,S,90.5,0.9,89,87.5,83,OP,X,9.0,1961.0,Electric Utility,1.0,2022
195,Alabama Power Co,18.0,Lewis Smith Dam,AL,Walker,2,Conventional Hydroelectric,HY,,S,90.5,0.9,89,87.5,83,OP,X,7.0,1962.0,Electric Utility,1.0,2022
195,Alabama Power Co,19.0,Thurlow Dam,AL,Elmore,1,Conventional Hydroelectric,HY,,S,40.5,0.95,36.2,35.3,32,OP,X,1.0,1931.0,Electric Utility,1.0,2022
195,Alabama Power Co,19.0,Thurlow Dam,AL,Elmore,2,Conventional Hydroelectric,HY,,S,40.5,0.95,36.2,35.3,32,OP,X,1.0,1931.0,Electric Utility,1.0,2022
195,Alabama Power Co,19.0,Thurlow Dam,AL,Elmore,3,Conventional Hydroelectric,HY,,S,10.0,0.8,7.5,7.3,7,OP,X,1.0,1931.0,Electric Utility,1.0,2022
195,Alabama Power Co,20.0,Weiss Dam,AL,Cherokee,1,Conventional Hydroelectric,HY,,S,29.2,0.9,27,24.3,22.3,OP,X,7.0,1962.0,Electric Utility,1.0,2022
195,Alabama Power Co,20.0,Weiss Dam,AL,Cherokee,2,Conventional Hydroelectric,HY,,S,29.2,0.9,27,24.3,22.3,OP,X,6.0,1961.0,Electric Utility,1.0,2022
195,Alabama Power Co,20.0,Weiss Dam,AL,Cherokee,3,Conventional Hydroelectric,HY,,S,29.2,0.9,27,24.3,22.3,OP,X,6.0,1961.0,Electric Utility,1.0,2022
195,Alabama Power Co,21.0,Yates Dam,AL,Elmore,1,Conventional Hydroelectric,HY,,S,25.5,0.901,22,22.5,21,OP,X,7.0,1928.0,Electric Utility,1.0,2022
195,Alabama Power Co,21.0,Yates Dam,AL,Elmore,2,Conventional Hydroelectric,HY,,S,25.0,0.901,22,22.5,21,OP,X,7.0,1928.0,Electric Utility,1.0,2022
195,Alabama Power Co,26.0,E C Gaston,AL,Shelby,1,Natural Gas Steam Turbine,ST,,J,272.0,0.85,254,254,70,OP,X,5.0,1960.0,Electric Utility,1.0,2022
195,Alabama Power Co,26.0,E C Gaston,AL,Shelby,2,Natural Gas Steam Turbine,ST,,J,272.0,0.85,256,256,70,OP,X,7.0,1960.0,Electric Utility,1.0,2022
195,Alabama Power Co,26.0,E C Gaston,AL,Shelby,3,Natural Gas Steam Turbine,ST,,J,272.0,0.85,254,254,70,OP,X,6.0,1961.0,Electric Utility,1.0,2022
195,Alabama Power Co,26.0,E C Gaston,AL,Shelby,5,Conventional Steam Coal,ST,,S,952.0,0.85,832,832,700,OP,X,8.0,1974.0,Electric Utility,1.0,2022
195,Alabama Power Co,26.0,E C Gaston,AL,Shelby,GT4,Petroleum Liquids,GT,,J,21.2,0.85,16,20,16,OP,X,6.0,1970.0,Electric Utility,1.0,2022
195,Alabama Power Co,26.0,E C Gaston,AL,Shelby,ST4,Natural Gas Steam Turbine,ST,,J,244.8,0.85,256,256,70,OP,X,6.0,1962.0,Electric Utility,1.0,2022
29305,City of Madelia - (MN),30.0,Madelia,MN,Watonwan,1,Petroleum Liquids,IC,,S,3.1,0.8,3.1,3.1,1.6,OP,X,5.0,2001.0,Electric Utility,1.0,2022
29305,City of Madelia - (MN),30.0,Madelia,MN,Watonwan,2,Petroleum Liquids,IC,,S,2.0,0.8,1.8,2,1,OP,X,6.0,1965.0,Electric Utility,1.0,2022
29305,City of Madelia - (MN),30.0,Madelia,MN,Watonwan,3,Petroleum Liquids,IC,,S,1.1,0.8,0.9,1,0.6,OP,X,1.0,1959.0,Electric Utility,1.0,2022
29305,City of Madelia - (MN),30.0,Madelia,MN,Watonwan,4,Petroleum Liquids,IC,,S,4.3,0.8,3.7,4,1.7,OP,X,6.0,1973.0,Electric Utility,1.0,2022
29305,City of Madelia - (MN),30.0,Madelia,MN,Watonwan,5,Petroleum Liquids,IC,,S,1.3,0.8,1.1,1.2,0.7,OP,X,3.0,1954.0,Electric Utility,1.0,2022
13402,Nevada Irrigation District,34.0,Rollins,CA,Placer,1P,Conventional Hydroelectric,HY,,S,12.1,0.99,12.1,12.1,0.5,OP,X,8.0,1980.0,IPP Non-CHP,2.0,2022
27813,USCE-Mobile District,38.0,Millers Ferry,AL,Wilcox,1,Conventional Hydroelectric,HY,,S,33.7,0.95,30,30,24,OP,X,4.0,1970.0,Electric Utility,1.0,2022
27813,USCE-Mobile District,38.0,Millers Ferry,AL,Wilcox,2,Conventional Hydroelectric,HY,,S,33.7,0.95,30,30,24,OP,X,4.0,1970.0,Electric Utility,1.0,2022
27813,USCE-Mobile District,38.0,Millers Ferry,AL,Wilcox,3,Conventional Hydroelectric,HY,,S,33.7,0.95,30,30,24,OP,X,5.0,1970.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,46.0,Browns Ferry,AL,Limestone,1,Nuclear,ST,,S,1281.0,0.95,1227.4,1254.8,1227.4,OP,X,8.0,1974.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,46.0,Browns Ferry,AL,Limestone,2,Nuclear,ST,,S,1281.0,0.9,1207.7,1242,1207.7,OP,X,3.0,1975.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,46.0,Browns Ferry,AL,Limestone,3,Nuclear,ST,,S,1292.0,0.9,1226.6,1259,1226.6,OP,X,3.0,1977.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,47.0,Colbert,AL,Colbert,GT1,Natural Gas Fired Combustion Turbine,GT,,S,59.5,0.9,45.4,60.8,10,OP,X,9.0,1972.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,47.0,Colbert,AL,Colbert,GT2,Natural Gas Fired Combustion Turbine,GT,,S,59.5,0.9,45.4,60.8,10,OP,X,9.0,1972.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,47.0,Colbert,AL,Colbert,GT3,Natural Gas Fired Combustion Turbine,GT,,S,59.5,0.9,45.4,60.8,10,OP,X,9.0,1972.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,47.0,Colbert,AL,Colbert,GT4,Natural Gas Fired Combustion Turbine,GT,,S,59.5,0.9,45.4,60.8,10,OP,X,9.0,1972.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,47.0,Colbert,AL,Colbert,GT5,Natural Gas Fired Combustion Turbine,GT,,S,59.5,0.9,45.4,60.8,10,OP,X,9.0,1972.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,47.0,Colbert,AL,Colbert,GT6,Natural Gas Fired Combustion Turbine,GT,,S,59.5,0.9,45.4,60.8,10,OP,X,9.0,1972.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,47.0,Colbert,AL,Colbert,GT7,Natural Gas Fired Combustion Turbine,GT,,S,59.5,0.9,45.4,60.8,10,OP,X,9.0,1972.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,47.0,Colbert,AL,Colbert,GT8,Natural Gas Fired Combustion Turbine,GT,,S,59.5,0.9,45.4,60.8,10,OP,X,9.0,1972.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,48.0,Guntersville,AL,Marshall,1,Conventional Hydroelectric,HY,,S,28.8,0.9,31,31.4,9.7,OP,X,8.0,1939.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,48.0,Guntersville,AL,Marshall,2,Conventional Hydroelectric,HY,,S,28.8,0.9,30.6,31.1,12.9,OP,X,10.0,1939.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,48.0,Guntersville,AL,Marshall,3,Conventional Hydroelectric,HY,,S,28.8,0.9,29.8,30.3,9.7,OP,X,12.0,1939.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,48.0,Guntersville,AL,Marshall,4,Conventional Hydroelectric,HY,,S,28.8,0.9,31.3,31.7,14.6,OP,X,3.0,1952.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,49.0,Wheeler Dam,AL,Lawrence,1,Conventional Hydroelectric,HY,,S,35.1,0.9,34.1,35.6,23.5,OP,X,11.0,1936.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,49.0,Wheeler Dam,AL,Lawrence,10,Conventional Hydroelectric,HY,,S,36.0,0.9,41.9,38.3,27.2,OP,X,6.0,1963.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,49.0,Wheeler Dam,AL,Lawrence,11,Conventional Hydroelectric,HY,,S,43.6,0.9,41.9,38.2,27.9,OP,X,12.0,1963.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,49.0,Wheeler Dam,AL,Lawrence,2,Conventional Hydroelectric,HY,,S,35.1,0.9,33.2,30.1,27.6,OP,X,4.0,1937.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,49.0,Wheeler Dam,AL,Lawrence,3,Conventional Hydroelectric,HY,,S,35.1,0.9,33.6,30.4,23,OP,X,1.0,1941.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,49.0,Wheeler Dam,AL,Lawrence,4,Conventional Hydroelectric,HY,,S,35.1,0.9,33.4,30.2,25.4,OP,X,3.0,1941.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,49.0,Wheeler Dam,AL,Lawrence,5,Conventional Hydroelectric,HY,,S,35.1,0.9,34.7,31.4,23.3,OP,X,10.0,1948.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,49.0,Wheeler Dam,AL,Lawrence,6,Conventional Hydroelectric,HY,,S,35.1,0.9,34.6,31.3,23.4,OP,X,2.0,1949.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,49.0,Wheeler Dam,AL,Lawrence,7,Conventional Hydroelectric,HY,,S,35.1,0.9,34.4,31.1,25,OP,X,12.0,1949.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,49.0,Wheeler Dam,AL,Lawrence,8,Conventional Hydroelectric,HY,,S,35.1,0.9,34.5,31.2,23.4,OP,X,3.0,1950.0,Electric Utility,1.0,2022
18642,Tennessee Valley Authority,49.0,Wheeler Dam,AL,Lawrence,9,Conventional Hydroelectric,HY,,S,43.6,0.9,41.9,38.2,28,OP,X,12.0,1962.0,Electric Utility,1.0,2022
189,PowerSouth Energy Cooperative,53.0,Gantt,AL,Covington,3,Conventional Hydroelectric,HY,,S,1.2,0.8,1,1,0.1,OP,X,1.0,1926.0,Electric Utility,1.0,2022
189,PowerSouth Energy Cooperative,53.0,Gantt,AL,Covington,4,Conventional Hydroelectric,HY,,S,1.8,0.8,1.8,1.8,0.1,OP,X,2.0,1985.0,Electric Utility,1.0,2022
5580,"East Kentucky Power Coop, Inc",54.0,J K Smith,KY,Clark,GT1,Natural Gas Fired Combustion Turbine,GT,,S,149.0,0.9,104,142,70,OP,X,3.0,1999.0,Electric Utility,1.0,2022
5580,"East Kentucky Power Coop, Inc",54.0,J K Smith,KY,Clark,GT10,Natural Gas Fired Combustion Turbine,GT,,S,98.0,0.85,74,103,33,OP,X,5.0,2010.0,Electric Utility,1.0,2022
5580,"East Kentucky Power Coop, Inc",54.0,J K Smith,KY,Clark,GT2,Natural Gas Fired Combustion Turbine,GT,,S,149.0,0.9,104,142,70,OP,X,1.0,1999.0,Electric Utility,1.0,2022
5580,"East Kentucky Power Coop, Inc",54.0,J K Smith,KY,Clark,GT3,Natural Gas Fired Combustion Turbine,GT,,S,149.0,0.9,104,142,70,OP,X,4.0,1999.0,Electric Utility,1.0,2022
5580,"East Kentucky Power Coop, Inc",54.0,J K Smith,KY,Clark,GT4,Natural Gas Fired Combustion Turbine,GT,,S,108.0,0.9,73,93,54,OP,X,11.0,2001.0,Electric Utility,1.0,2022
5580,"East Kentucky Power Coop, Inc",54.0,J K Smith,KY,Clark,GT5,Natural Gas Fired Combustion Turbine,GT,,S,108.0,0.9,73,88,54,OP,X,11.0,2001.0,Electric Utility,1.0,2022
5580,"East Kentucky Power Coop, Inc",54.0,J K Smith,KY,Clark,GT6,Natural Gas Fired Combustion Turbine,GT,,S,98.0,0.9,73,88,54,OP,X,1.0,2005.0,Electric Utility,1.0,2022
5580,"East Kentucky Power Coop, Inc",54.0,J K Smith,KY,Clark,GT7,Natural Gas Fired Combustion Turbine,GT,,S,98.0,0.9,73,88,54,OP,X,1.0,2005.0,Electric Utility,1.0,2022
5580,"East Kentucky Power Coop, Inc",54.0,J K Smith,KY,Clark,GT9,Natural Gas Fired Combustion Turbine,GT,,S,98.0,0.85,75,103,33,OP,X,5.0,2010.0,Electric Utility,1.0,2022
189,PowerSouth Energy Cooperative,55.0,Point A,AL,Covington,1,Conventional Hydroelectric,HY,,S,1.6,0.8,1.8,1.8,0.1,OP,X,1.0,1925.0,Electric Utility,1.0,2022
189,PowerSouth Energy Cooperative,55.0,Point A,AL,Covington,2,Conventional Hydroelectric,HY,,S,1.6,0.8,1.8,1.8,0.1,OP,X,1.0,1925.0,Electric Utility,1.0,2022
189,PowerSouth Energy Cooperative,55.0,Point A,AL,Covington,3,Conventional Hydroelectric,HY,,S,2.0,0.8,1.8,1.8,0.1,OP,X,1.0,1949.0,Electric Utility,1.0,2022
40606,City of Grand Island - (NE),59.0,Platte,NE,Hall,1,Conventional Steam Coal,ST,,S,109.8,0.9,100,100,40,OP,X,12.0,1982.0,Electric Utility,1.0,2022
8245,City of Hastings - (NE),60.0,Whelan Energy Center,NE,Adams,1,Conventional Steam Coal,ST,,S,76.3,0.9,76,76,38,OP,X,7.0,1981.0,Electric Utility,1.0,2022
8245,City of Hastings - (NE),60.0,Whelan Energy Center,NE,Adams,2,Conventional Steam Coal,ST,,J,248.0,0.85,220,220,125,OP,X,6.0,2011.0,Electric Utility,1.0,2022
213,Alaska Electric Light & Power Co.,62.0,Annex Creek,AK,Juneau,5,Conventional Hydroelectric,HY,,S,1.8,0.8,1.8,1.8,0.1,OP,X,12.0,1915.0,Electric Utility,1.0,2022
213,Alaska Electric Light & Power Co.,62.0,Annex Creek,AK,Juneau,6,Conventional Hydroelectric,HY,,S,2.2,0.8,1.8,1.8,0.1,OP,X,12.0,1915.0,Electric Utility,1.0,2022
213,Alaska Electric Light & Power Co.,63.0,Gold Creek,AK,Juneau,1,Conventional Hydroelectric,HY,,S,0.8,0.8,0.8,0.8,0.1,OP,X,9.0,1951.0,Electric Utility,1.0,2022
213,Alaska Electric Light & Power Co.,63.0,Gold Creek,AK,Juneau,2,Conventional Hydroelectric,HY,,S,0.4,0.8,0.4,0.4,0.1,OP,X,11.0,1914.0,Electric Utility,1.0,2022
213,Alaska Electric Light & Power Co.,63.0,Gold Creek,AK,Juneau,3,Conventional Hydroelectric,HY,,S,0.4,0.8,0.4,0.4,0.1,OP,X,11.0,1914.0,Electric Utility,1.0,2022
213,Alaska Electric Light & Power Co.,63.0,Gold Creek,AK,Juneau,IC1,Petroleum Liquids,IC,,S,1.2,0.8,1.2,1.2,0.3,SB,Y,6.0,1952.0,Electric Utility,1.0,2022
213,Alaska Electric Light & Power Co.,63.0,Gold Creek,AK,Juneau,IC2,Petroleum Liquids,IC,,S,1.2,0.8,1.2,1.2,0.3,SB,Y,8.0,1954.0,Electric Utility,1.0,2022
213,Alaska Electric Light & Power Co.,63.0,Gold Creek,AK,Juneau,IC3,Petroleum Liquids,IC,,S,1.1,0.8,1.1,1.1,0.3,SB,Y,8.0,1961.0,Electric Utility,1.0,2022
213,Alaska Electric Light & Power Co.,63.0,Gold Creek,AK,Juneau,IC4,Petroleum Liquids,IC,,S,3.5,0.8,3.5,3.5,2,SB,Y,9.0,1963.0,Electric Utility,1.0,2022
213,Alaska Electric Light & Power Co.,63.0,Gold Creek,AK,Juneau,IC5,Petroleum Liquids,IC,,S,1.1,0.8,1.1,1.1,0.3,SB,Y,10.0,1966.0,Electric Utility,1.0,2022
